//X Y Z Nx Ny Nz
-0.92666644 2.86378717 2.63385892 -0.951648 0.290088 -0.101072
-0.94801134 2.79342151 1.68024814 -0.952546 0.304371 -0.003697
-0.92507458 2.86903501 2.01705098 -0.929206 0.369382 -0.011503
-0.87989622 2.95526075 2.79023123 -0.881656 0.471891 -0.001322
-0.89493215 2.92713070 2.53822517 -0.898706 0.438103 -0.019854
-0.89295578 2.93082809 2.90420938 -0.881656 0.471891 -0.001322
-0.85954356 2.99333811 4.47397423 -0.835896 0.548600 0.017785
-0.88805133 2.94000387 2.27149987 -0.881656 0.471891 0.001322
-0.91241682 2.89441919 4.07691383 -0.946656 0.322186 -0.006220
-0.91554964 2.88855791 1.50734866 -0.926827 0.375114 -0.016758
-0.90710467 2.90435743 3.26399779 -0.881656 0.471891 0.001322
-0.89661217 2.92398739 4.76291609 -0.881656 0.471891 -0.001322
-0.89141196 2.93371654 3.43095279 -0.881656 0.471891 0.001322
-0.91731268 2.88525939 2.23434854 -0.942296 0.322050 0.091446
-0.87425488 2.96581507 4.81185913 -0.881656 0.471891 -0.001322
-0.91354346 2.89231133 0.65835059 -0.946632 0.321426 -0.023949
-0.86771351 2.97805309 3.31896687 -0.881656 0.471891 -0.001322
-0.84732080 3.01620531 4.33716488 -0.849273 0.527558 -0.020448
-0.92196304 2.87655926 4.17990398 -0.928464 0.370611 0.024535
-0.89618284 2.92479086 3.22390461 -0.881656 0.471891 0.001322
-0.91960424 2.88097239 3.78114653 -0.930379 0.364061 0.043061
-0.91001612 2.89891052 1.34630823 -0.930804 0.362634 0.045820
-0.87411159 2.96608329 4.24508047 -0.881656 0.471891 -0.001322
-0.85407972 3.00356007 4.87954187 -0.854019 0.517966 -0.048603
-0.90177268 2.91433287 4.26725340 -0.881656 0.471891 0.001322
-0.89312750 2.93050694 4.82072639 -0.881656 0.471891 -0.001322
-0.89908779 2.91935587 2.06164789 -0.884600 0.465791 0.022820
-0.91010600 2.89874220 1.84449673 -0.926332 0.376443 0.014133
-0.87632060 2.96195054 4.85233688 -0.881656 0.471891 -0.001322
-0.91533083 2.88896728 4.70853615 -0.881656 0.471891 -0.001322
-0.90390748 2.91033888 1.98540425 -0.900357 0.435151 -0.001307
-0.91523069 2.88915467 1.60246670 -0.943254 0.331955 0.008769
-0.91069740 2.89763594 3.77401638 -0.930379 0.364061 0.043061
-0.85860616 2.99509192 4.37413120 -0.839678 0.543001 -0.009526
-0.90677148 2.90498090 3.76718330 -0.930379 0.364061 0.043061
-0.92271280 2.87515664 2.62661028 -0.900793 0.433910 -0.017145
-0.85824800 2.99576187 3.88059616 -0.867461 0.497416 0.009385
-0.88700569 2.94195986 3.50973511 -0.908118 0.417602 0.030492
-0.90557194 2.90722489 1.86727726 -0.926239 0.376883 0.006388
-0.90273505 2.91253233 3.06911898 -0.881656 0.471891 -0.001322
-0.88153613 2.95219278 2.90639257 -0.881656 0.471891 -0.001322
-0.91411924 2.89123416 3.93679047 0.161631 0.399072 0.902561
-0.89830452 2.92082143 3.41477799 -0.881656 0.471891 0.001322
-0.86298484 2.98689985 1.11063004 -0.847634 0.529943 -0.026018
-0.83270061 3.04355788 0.41737318 -0.830996 0.556264 0.004080
-0.86231506 2.98815298 2.56908941 -0.875729 0.482654 -0.012033
-0.83667481 3.03612256 2.70295072 -0.881656 0.471891 0.001322
-0.84705925 3.01669455 4.14021492 -0.888992 0.455997 -0.041946
-0.83880234 3.03214216 2.97620845 -0.881656 0.471891 -0.001322
-0.88425034 2.94711471 1.96478045 -0.881656 0.471891 0.001322
-0.84319437 3.02392530 4.35843325 -0.840478 0.541762 -0.009505
-0.91313618 2.89307332 0.32740784 -0.900830 0.433929 0.014508
-0.89840269 2.92063785 0.84552419 -0.886428 0.462542 -0.017329
-0.84821290 3.01453638 0.40293023 -0.881065 0.472993 0.001325
-0.90112174 2.91555071 1.06050396 -0.908651 0.416631 -0.027775
-0.83768946 3.03422427 2.25046635 -0.851975 0.523567 0.004038
-0.86257219 2.98767209 0.51780838 -0.878131 0.478375 0.006663
-0.86872578 2.97615933 1.08523333 -0.881656 0.471891 -0.001322
-0.84952843 3.01207519 3.06067991 -0.871516 0.490144 0.014771
-0.88887310 2.93846631 1.46950066 -0.890760 0.454035 0.019972
-0.89177215 2.93304253 0.91552645 -0.881656 0.471891 0.001322
-0.85897183 2.99440765 3.55708337 -0.881656 0.471891 0.001322
-0.84804279 3.01485443 2.34176064 -0.851402 0.522985 0.040017
-0.86754835 2.97836208 0.88418198 -0.862809 0.505224 -0.017608
-0.89520621 2.92661810 0.24231052 -0.881656 0.471891 0.001322
-0.87412709 2.96605420 1.13728428 -0.881656 0.471891 0.001322
-0.86515713 2.98283577 0.35444668 -0.881656 0.471891 0.001322
-0.86844718 2.97668052 2.88198733 -0.881656 0.471891 -0.001322
-0.84465492 3.02119279 2.01731658 -0.863203 0.504328 0.023109
-0.83905113 3.03167677 2.70058465 -0.881656 0.471891 0.001322
-0.88870221 2.93878603 0.20865926 -0.881656 0.471891 -0.001322
-0.83698046 3.03555083 4.16520262 -0.843259 0.537116 0.020501
-0.87404794 2.96620226 0.48930019 -0.881059 0.472990 0.003975
-0.86094195 2.99072194 2.61287427 -0.878738 0.477257 -0.006647
-0.84017879 3.02956700 1.81831121 -0.795185 0.605789 -0.026460
-0.90366304 2.91079617 0.86619580 -0.886428 0.462542 -0.017329
-0.91138887 2.89634204 0.39635465 -0.900793 0.433910 0.017145
-0.83160865 3.04560065 0.28206411 -0.825500 0.564387 0.004080
-0.84089142 3.02823377 4.17432356 -0.843259 0.537116 0.020501
-0.84206575 3.02603698 3.35314965 -0.857295 0.513276 0.039906
-0.85620588 2.99958253 0.33286569 -0.877475 0.479472 -0.012020
-0.86274379 2.98735094 1.16510975 -0.865804 0.499971 0.020324
-0.84093881 3.02814531 1.56238508 -0.828389 0.560018 -0.012323
-0.84336644 3.02360344 1.64328647 -0.828389 0.560018 -0.012323
-0.84071845 3.02855730 2.66163230 -0.872855 0.487890 -0.009357
-0.85892642 2.99449277 3.13818860 -0.868618 0.495394 0.009398
-0.82999164 3.04766154 1.41649437 -0.881059 0.472990 -0.003975
-0.80124170 3.08269334 4.81787777 0.303774 0.450209 0.839663
-0.80141294 3.08248472 3.40734482 -0.774909 0.629880 -0.052608
-0.81041771 3.07151246 1.58219385 -0.787121 0.616784 -0.004121
-0.81555414 3.06525373 3.11806679 -0.818121 0.575006 -0.006829
-0.81452501 3.06650758 3.69650269 -0.773712 0.633537 0.001374
-0.78933132 3.09720635 1.84922898 -0.782832 0.622109 -0.012470
-0.79232091 3.09356356 2.23998642 -0.778841 0.627208 0.004135
-0.79447126 3.09094334 2.10393453 -0.786305 0.617713 -0.012437
-0.79675651 3.08815861 4.30609465 -0.806665 0.591008 0.001365
-0.74889970 3.14647245 4.24347019 -0.744964 0.666987 0.012532
-0.74101841 3.15607572 4.08721924 -0.739664 0.672802 -0.015323
-0.81990194 3.05995584 0.97574854 -0.817552 0.575722 -0.012366
-0.80170631 3.08212733 4.00239325 -0.773712 0.633537 0.001374
-0.78886575 3.09777355 2.07718229 -0.783175 0.621235 -0.026525
-0.81387907 3.06729484 3.20006633 -0.818777 0.573832 -0.017889
-0.82189238 3.05753040 2.12798929 -0.789761 0.613339 -0.009648
-0.80148298 3.08239937 4.41636848 -0.804531 0.593324 0.026401
-0.82902265 3.04884219 1.65158045 -0.828389 0.560018 -0.012323
-0.82673055 3.05163503 4.67700386 -0.773712 0.633537 0.001374
-0.73385936 3.16479921 4.91327143 -0.731734 0.681172 0.023876
-0.76273185 3.12961793 3.57435846 -0.761489 0.648164 -0.004146
-0.81261224 3.06883836 4.06465101 -0.787618 0.615975 0.015226
-0.76560009 3.12612295 4.41975498 -0.755196 0.655427 -0.009700
-0.82965809 3.04806781 1.92728293 -0.850476 0.525970 -0.006761
-0.78156686 3.10666728 2.38092852 -0.793179 0.608975 0.004124
-0.74616045 3.14981031 4.69623041 -0.767655 0.640861 -0.001378
-0.76244068 3.12997270 4.77841949 -0.766502 0.642205 0.006905
-0.76426375 3.12775111 3.81154585 -0.773712 0.633537 0.001374
-0.80045468 3.08365226 4.24952793 -0.793167 0.608965 0.006873
-0.81687343 3.06364608 4.58721924 -0.773712 0.633537 0.001374
-0.76993364 3.12084246 3.64802933 -0.773712 0.633537 0.001374
-0.77094269 3.11961293 3.15166187 -0.773712 0.633537 -0.001374
-0.81151283 3.07017803 3.72977042 -0.773712 0.633537 0.001374
-0.79094446 3.09524059 4.63646221 -0.771254 0.636526 -0.001375
-0.82801837 3.05006599 0.52825546 -0.836546 0.547132 0.028941
-0.75164890 3.14312243 4.15792894 -0.749912 0.661525 0.004143
-0.82615405 3.05233765 2.55975413 -0.872855 0.487890 -0.009357
-0.81538332 3.06546187 2.24630427 -0.804290 0.593874 0.020765
-0.73983300 3.15752029 3.39756155 -0.726264 0.687381 0.006943
-0.78006589 3.10849619 1.26212215 -0.773712 0.633537 -0.001374
-0.81481177 3.06615806 0.25789210 -0.809240 0.582135 0.079055
-0.71465015 3.18820572 0.28674945 -0.720848 0.692854 0.018196
-0.71536666 3.18733239 4.01813412 -0.684209 0.728984 0.020988
-0.73763013 3.16020441 3.74850488 -0.773712 0.633537 0.001374
-0.72845268 3.17138720 0.87803942 -0.735722 0.676864 -0.023823
-0.76000005 3.13294649 2.80144739 -0.733896 0.676448 -0.061756
-0.72126353 3.18014717 3.87285709 -0.751630 0.659251 0.020995
-0.71485364 3.18795776 1.60890603 -0.706322 0.706322 -0.047088
-0.76009113 3.13283563 2.07300615 -0.771254 0.636526 -0.001375
-0.72983325 3.16970491 4.14681292 -0.704229 0.709807 0.015340
-0.70949382 3.19448876 3.57485843 -0.711101 0.702686 0.023844
-0.77963316 3.10902333 0.49337420 -0.772605 0.634886 -0.001377
-0.71368802 3.18937802 0.69372779 -0.743627 0.666255 0.055879
-0.74638903 3.14953160 1.05489337 -0.762653 0.646807 -0.001379
-0.80405492 3.07926559 0.86787611 -0.802126 0.597153 -0.001366
-0.71324056 3.18992329 2.84483075 -0.719024 0.693395 -0.046986
-0.72912908 3.17056298 3.42863607 -0.722107 0.691018 -0.032502
-0.74962860 3.14558411 0.61703038 -0.766300 0.642481 -0.001376
-0.77586842 3.11361098 0.62984097 -0.766502 0.642205 -0.006905
-0.72627777 3.17403746 3.76939225 -0.773712 0.633537 0.001374
-0.74070376 3.15645909 2.52377915 -0.773712 0.633537 0.001374
-0.75989723 3.13307190 2.41890740 -0.773712 0.633537 0.001374
-0.70948964 3.19449377 1.83873487 -0.741051 0.671273 0.015351
-0.75785190 3.13556409 2.37889266 -0.773712 0.633537 -0.001374
-0.70931894 3.19470191 2.42806745 -0.702686 0.711101 -0.023844
-0.75500661 3.13903117 0.96052653 -0.771254 0.636526 0.001375
-0.72005248 3.18162274 4.40170479 -0.723506 0.690305 0.004150
-0.80878460 3.07350254 0.81040347 -0.827118 0.561893 0.012304
-0.80039734 3.08372235 1.17039824 -0.839813 0.541948 0.031717
-0.70899969 3.19509077 0.83891118 -0.716449 0.696587 -0.038305
-0.74232465 3.15448427 0.91241246 -0.773712 0.633537 -0.001374
-0.77803987 3.11096478 1.25681937 -0.773712 0.633537 -0.001374
-0.74735606 3.14835334 1.77235067 -0.767863 0.640577 0.006918
-0.74957961 3.14564395 2.15009403 -0.773712 0.633537 -0.001374
-0.76569939 3.12600183 1.78323233 -0.777741 0.628547 0.006907
-0.74018437 3.15709209 1.61731982 -0.773712 0.633537 0.001374
-0.76937604 3.12152195 0.83003324 -0.773712 0.633537 -0.001374
-0.73001981 3.16947746 0.87983841 -0.735722 0.676864 -0.023823
-0.71035445 3.19343996 1.76082146 -0.728314 0.682163 -0.064899
-0.80137318 3.08253312 0.67495728 -0.773712 0.633537 -0.001374
-0.77383059 3.11609387 0.32743886 -0.766514 0.642214 0.004143
-0.71684247 3.18553448 1.97267258 -0.673238 0.738435 0.038268
-0.69844276 3.20450759 1.82496786 -0.707106 0.707106 -0.001384
-0.69388920 3.20824432 3.55233693 -0.700080 0.713998 0.009743
-0.61512733 3.27288198 4.09009027 -0.633537 0.773712 0.001374
-0.62617856 3.26381254 4.81450462 -0.619057 0.785247 0.012464
-0.68207556 3.21793962 4.39658880 -0.701544 0.712614 0.004151
-0.69310218 3.20889044 4.90077162 -0.662435 0.748900 0.018130
-0.68656856 3.21425223 4.32696486 -0.678605 0.734343 -0.015328
-0.65106297 3.24339080 3.41281462 -0.663237 0.746321 -0.055867
-0.64128602 3.25141430 2.56294823 -0.633537 0.773712 -0.001374
-0.67354894 3.22493720 2.66630530 -0.633537 0.773712 0.001374
-0.60019749 3.28513455 4.57098722 -0.633537 0.773712 0.001374
-0.66946793 3.22828627 4.20287037 -0.687381 0.726264 -0.006943
-0.66080213 3.23539805 3.26470900 -0.633537 0.773712 -0.001374
-0.63726836 3.25471163 2.50778151 -0.627537 0.778585 -0.001373
-0.70534599 3.19884229 4.61860752 -0.720816 0.692714 -0.023887
-0.64241260 3.25048971 3.62927651 -0.640856 0.767650 0.004135
-0.61171329 3.27568388 4.57350492 -0.633537 0.773712 -0.001374
-0.69618171 3.20636296 4.65526724 -0.677445 0.734254 0.044027
-0.64862126 3.24539447 3.61759257 -0.640856 0.767650 0.004135
-0.68713158 3.21379018 1.37894142 -0.633537 0.773712 -0.001374
-0.61197889 3.27546597 4.26719999 -0.619817 0.784735 -0.004123
-0.66339487 3.23327017 3.45916939 -0.667871 0.743797 -0.026715
-0.70172137 3.20181680 1.99805439 -0.642023 0.759556 0.104310
-0.66003394 3.23602843 2.78672028 -0.637877 0.770137 0.001378
-0.65234083 3.24234200 2.40023398 -0.637877 0.770137 -0.001378
-0.64937812 3.24477339 4.08325624 -0.678782 0.734307 0.006941
-0.60193712 3.28370690 4.68087912 -0.633537 0.773712 0.001374
-0.62002766 3.26886058 3.08323193 -0.633537 0.773712 0.001374
-0.62249589 3.26683497 4.37306595 -0.649768 0.760132 0.001380
-0.69730228 3.20544338 0.65322709 -0.743627 0.666255 0.055879
-0.66994482 3.22789478 4.51552963 -0.642205 0.766502 -0.006905
-0.65658855 3.23885608 3.44603634 -0.667871 0.743797 -0.026715
-0.70136088 3.20211267 4.84469271 -0.700712 0.712082 -0.044061
-0.67582333 3.22307062 3.97263575 -0.662897 0.748699 -0.004152
-0.63746685 3.25454855 4.76207256 -0.633537 0.773712 -0.001374
-0.65639251 3.23901701 3.55536962 -0.639507 0.768784 0.001375
-0.64045602 3.25209546 4.26995373 -0.619817 0.784735 -0.004123
-0.69209677 3.20971537 2.64907837 -0.633537 0.773712 -0.001374
-0.64654583 3.24709773 3.66302681 -0.637872 0.770131 0.004133
-0.69577146 3.20669985 2.91460443 -0.664052 0.747581 -0.012529
-0.70222288 3.20140529 1.03692198 -0.695525 0.718006 -0.026697
-0.57211053 3.30818510 2.75346017 -0.597522 0.801756 -0.012420
-0.59784991 3.28706169 0.74987513 -0.593365 0.804587 0.023623
-0.56110471 3.31721687 3.71578813 -0.461153 0.819299 -0.340714
-0.64692527 3.24678659 1.19743788 -0.633537 0.773712 -0.001374
-0.56688064 3.31247687 2.87919831 -0.528371 0.848925 0.012225
-0.69331318 3.20871735 0.29418808 -0.707316 0.704446 0.058823
-0.62579799 3.26412511 2.62436628 -0.618120 0.786073 -0.004130
-0.55655491 3.32095146 1.09563506 -0.541061 0.840894 -0.012266
-0.56495214 3.31406021 1.12774611 -0.558679 0.829052 0.023451
-0.58567107 3.29705620 2.78162837 -0.597522 0.801756 -0.012420
-0.62311214 3.26632953 0.36770231 -0.633537 0.773712 -0.001374
-0.67249882 3.22579908 0.50063211 -0.633537 0.773712 0.001374
-0.60775810 3.27893019 1.72687769 -0.653904 0.689425 0.311614
-0.60740232 3.27922201 2.27484632 -0.579942 0.814648 -0.004094
-0.66441298 3.23243475 0.24747315 -0.650875 0.759123 0.009715
-0.61431646 3.27354789 1.95978129 -0.636234 0.771485 0.004140
-0.57363909 3.30693054 3.27396178 -0.343170 0.304208 0.888646
-0.55581725 3.32155704 1.03406525 -0.541061 0.840894 -0.012266
-0.56565750 3.31348062 3.06212258 -0.633537 0.773712 0.001374
-0.60833281 3.27845860 0.50687498 -0.633537 0.773712 0.001374
-0.57892811 3.30259013 2.37520075 -0.567546 0.823148 -0.017865
-0.65851605 3.23727441 0.28938368 -0.649520 0.760313 0.006925
-0.61169350 3.27570033 2.38036180 -0.636526 0.771254 -0.001375
-0.56039667 3.31779838 1.90495491 -0.586930 0.806851 -0.067119
-0.56884104 3.31086826 2.81053185 -0.593324 0.804531 -0.026401
-0.64331990 3.24974537 0.73918551 -0.639507 0.768784 -0.001375
-0.61610764 3.27207780 1.39113069 -0.609377 0.792607 -0.020822
-0.60359186 3.28234935 1.47803819 -0.587434 0.809262 -0.004108
-0.62505472 3.26473498 2.25106549 -0.587434 0.809262 0.004108
-0.62450260 3.26518822 1.02783835 -0.611030 0.790828 -0.035117
-0.59831697 3.28667808 2.14388061 -0.581753 0.813364 -0.001362
-0.64694351 3.24677157 1.93371892 -0.636234 0.771485 0.004140
-0.66116703 3.23509884 0.98672283 -0.633537 0.773712 0.001374
-0.64608073 3.24747968 1.71627116 -0.640577 0.767863 -0.006918
-0.64390111 3.24926853 0.82731587 -0.653549 0.756667 0.018115
-0.57282400 3.30759978 0.64799649 -0.556887 0.830587 -0.001355
-0.58644384 3.29642200 2.98367047 -0.533141 0.845625 0.026040
-0.63248891 3.25863433 0.38164473 -0.633537 0.773712 0.001374
-0.59239328 3.29153943 2.32379246 -0.601528 0.798841 -0.004111
-0.60388130 3.28211141 2.68847346 -0.607217 0.794477 -0.009638
-0.58311892 3.29915071 3.44727659 -0.633537 0.773712 0.001374
-0.60672301 3.27977943 1.58080816 -0.567506 0.823359 0.004083
-0.49878708 3.35211039 4.50911093 -0.471891 0.881656 0.001322
-0.55464226 3.32225537 2.85825372 -0.508101 0.861212 0.012130
-0.47548908 3.36456370 2.96526766 -0.504067 0.863536 0.014865
-0.53257746 3.33404946 1.76233697 -0.552321 0.833302 0.023415
-0.48582938 3.35903621 4.85565472 -0.471891 0.881656 -0.001322
-0.53772646 3.33129668 4.84285116 -0.518336 0.832662 -0.194943
-0.44521707 3.38074398 4.25556374 -0.471891 0.881656 -0.001322
-0.40651494 3.40143085 4.55581474 -0.418483 0.908224 0.001296
-0.43261665 3.38747931 3.95213437 -0.451947 0.892036 0.003953
-0.53854680 3.33085823 4.23789835 -0.545196 0.837807 0.028985
-0.39184293 3.40927315 4.87389326 -0.471891 0.881656 -0.001322
-0.52036864 3.34057498 2.22346711 -0.541511 0.840370 0.023306
-0.52865374 3.33614659 2.47557974 -0.490353 0.871288 -0.020263
-0.51144141 3.34534669 2.15078402 -0.517894 0.853901 -0.051373
-0.52555126 3.33780479 2.24005985 -0.541511 0.840370 0.023306
-0.39649186 3.40678811 4.83720350 -0.471891 0.881656 -0.001322
-0.54511333 3.32734871 2.49868941 -0.546843 0.837225 -0.004071
-0.50398439 3.34933233 3.84706783 -0.471891 0.881656 -0.001322
-0.54579157 3.32698607 2.75321984 -0.527558 0.849273 -0.020448
-0.41712070 3.39576197 4.54687929 -0.418483 0.908224 0.001296
-0.50510079 3.34873581 2.22646117 -0.525093 0.850347 0.034455
-0.44914106 3.37864685 3.53791809 -0.405161 0.913906 0.024913
-0.52718592 3.33693147 1.40672779 -0.562403 0.826246 0.031939
-0.51260179 3.34472680 1.60137975 -0.527922 0.849266 0.006751
-0.54884255 3.32535529 2.67020035 -0.544928 0.838455 -0.006795
-0.49565327 3.35378528 3.71506310 -0.487672 0.873026 -0.001329
-0.48363054 3.36021161 4.56837130 -0.471891 0.881656 0.001322
-0.53090739 3.33494210 2.58588886 -0.525586 0.850494 0.020477
-0.54965919 3.32491851 3.91939497 -0.471891 0.881656 0.001322
-0.47825265 3.36308622 3.86502409 -0.471891 0.881656 0.001322
-0.55105895 3.32417059 2.21553087 -0.573736 0.819039 -0.001363
-0.44627059 3.38018084 4.82583523 -0.471891 0.881656 -0.001322
-0.49037498 3.35660648 4.14303589 -0.461426 0.887154 -0.006611
-0.49777934 3.35264921 2.73174620 -0.506611 0.862174 0.001337
-0.50737196 3.34752178 2.55307198 -0.471891 0.881656 0.001322
-0.54826415 3.32566476 1.94851816 -0.591658 0.799104 -0.106645
-0.50970769 3.34627318 4.37912941 -0.520416 0.853912 -0.001345
-0.53067636 3.33506584 1.34892321 -0.553710 0.828419 -0.084416
-0.40027660 3.40476513 4.89914989 -0.471891 0.881656 -0.001322
-0.46868274 3.36820149 3.29361558 -0.506381 0.862069 0.020364
-0.46196225 3.37179351 3.52653503 -0.471891 0.881656 -0.001322
-0.39764094 3.40617418 3.92577052 -0.408898 0.912557 -0.006490
-0.51165247 3.34523439 0.84803271 -0.471891 0.881656 0.001322
-0.39928961 3.40529346 0.83735186 -0.465672 0.884909 0.009287
-0.51955307 3.34101129 0.74243230 -0.508944 0.860773 -0.006714
-0.48122182 3.36149979 0.28222400 -0.429880 0.902878 -0.003920
-0.48725739 3.35827374 0.42250147 -0.471891 0.881656 0.001322
-0.41853029 3.39500856 2.58186340 -0.434043 0.900868 0.006557
-0.40911785 3.40003991 1.26938713 -0.471891 0.881656 0.001322
-0.41362956 3.39762855 0.88524151 -0.466754 0.884306 0.011968
-0.40480977 3.40234256 2.79264832 -0.471891 0.881656 0.001322
-0.41973451 3.39436531 0.76527488 -0.471891 0.881656 -0.001322
-0.41893095 3.39479494 0.49226949 -0.369815 0.927828 -0.048695
-0.42810556 3.38989091 1.30809307 -0.471891 0.881656 0.001322
-0.39266029 3.40883684 1.27908325 -0.471891 0.881656 0.001322
-0.45754576 3.37415481 1.08468628 -0.479486 0.877500 0.009349
-0.48912817 3.35727382 0.26480466 -0.428870 0.903365 0.001304
-0.52180493 3.33980751 0.97024465 -0.471891 0.881656 0.001322
-0.41864616 3.39494681 2.11129951 -0.405161 0.913906 0.024913
-0.44642103 3.38010073 2.86708117 -0.471891 0.881656 -0.001322
-0.50470126 3.34894967 0.89102393 -0.471891 0.881656 0.001322
-0.42040631 3.39400578 3.40458560 -0.409130 0.912475 -0.001291
-0.38534495 3.41274691 1.62264228 -0.471891 0.881656 0.001322
-0.44972330 3.37833571 2.69093919 -0.471891 0.881656 -0.001322
-0.44080648 3.38310194 2.45993280 -0.471891 0.881656 0.001322
-0.44272524 3.38207650 1.86966002 -0.432900 0.901326 0.014474
-0.41990131 3.39427567 3.10589433 -0.366091 0.930103 -0.029753
-0.41412359 3.39736462 0.57859486 -0.375477 0.926350 0.029882
-0.47299242 3.36589813 2.33988214 -0.496537 0.867931 0.012111
-0.40143749 3.40414524 1.29344440 -0.471891 0.881656 0.001322
-0.46276015 3.37136793 0.43749022 -0.471891 0.881656 0.001322
-0.46848464 3.36830783 1.87110603 -0.453006 0.891483 0.006604
-0.38701952 3.41185141 4.29955339 -0.359583 0.931229 -0.059272
-0.43731901 3.38496614 1.60646403 -0.471891 0.881656 0.001322
-0.39650568 3.40678144 1.17837512 -0.362151 0.931798 -0.024487
-0.45017347 3.37809539 1.59489214 -0.471891 0.881656 0.001322
-0.49153516 3.35598683 1.82744455 -0.474096 0.880464 0.003984
